Serial,Episode_Title,Image_URL,Description,Mode,Video_URL,Number,year,airdate,runtime,Visibility,Linked Series,Linked Episode
The Fan Show: Series 2,Heaven Sent Reactions,https://i.ytimg.com/vi/_ixNBz2nvn0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBl6djXxtA9C3ibgrCHeRWrRxnOGQ,Topics Discussed: Heaven Sent,Youtube,_ixNBz2nvn0,1745,2015,2015-12-01,19,Shown,Series_9,Heaven Sent
The Fan Show: Series 2,Hell Bent Reactions,https://i.ytimg.com/vi/DM0XWI68BJA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJJt2ZtqRwO21Uk34XHzYWUj7MKw,Topics Discussed: Hell Bent,Youtube,DM0XWI68BJA,1746,2015,2015-12-08,18,Shown,Series_9,Hell Bent
The Fan Show: Series 2,The Husbands of River Song Reactions,https://i.ytimg.com/vi/QdIwboY1ikU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwI1nu8V8muwI1S0YyMgtKF9KntA,Topics Discussed: The Husbands of River Song,Youtube,QdIwboY1ikU,1747,2015,2015-12-25,24,Shown,Series_9,The Husbands of River Song
The Fan Show: Series 2,Whatever Happened in Series 9? With Jake Yapp,https://i.ytimg.com/vi/ckJlhoW399Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcLmQs28UY2XN1X9KBO-fdCLhb0w,Topics Discussed: Series 9,Youtube,ckJlhoW399Q,1748,2016,2016-01-15,6,Shown,Series_9,
The Fan Show: Series 2,Lego Dimensions Easter Eggs,https://i.ytimg.com/vi/tV5nPMA67F8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLChRbCDtZVefLROnfOEYB-v-L9JuA,Topics Discussed: Easter eggs in LEGO Dimensions,Youtube,tV5nPMA67F8,1749,2016,2016-01-22,10,Shown,,
The Fan Show: Series 2,Spearhead From Space Review,https://i.ytimg.com/vi/IcJA8kE33qQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVVd1DEdXade43nNUaKrOcqK5CYg,Topics Discussed: Spearhead from Space,Youtube,IcJA8kE33qQ,1750,2016,2016-01-29,20,Shown,Season_7,Spearhead From Space
The Fan Show: Series 2,The Old Monsters Home,https://i.ytimg.com/vi/YvgsJp4qGlI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBFblcvb36vACDHP7dsxCqmj_uuLg,Topics Discussed: Monster suggestions for series 10 ,Youtube,YvgsJp4qGlI,1751,2016,2016-02-05,2,Shown,,
The Fan Show: Series 2,Amazing Audio Adventures,https://i.ytimg.com/vi/5Rnr9VXwFr8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCX7E07wuyj-5ndVaoF4kRSy7LkJw,Topics Discussed: History of Big Finish and Fan-made audio stories,Youtube,5Rnr9VXwFr8,1752,2016,2016-02-12,8,Shown,,
The Fan Show: Series 2,Gallifrey One 2016,https://i.ytimg.com/vi/07KbyHjO_K8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRUlkh-hebCfbBxyxuY-8UlZr5Ww,Topics Discussed: Gallifrey One 2016,Youtube,07KbyHjO_K8,1753,2016,2016-02-16,4,Shown,,
The Fan Show: Series 2,Cosplay at Gallifrey One,https://i.ytimg.com/vi/t1ESQjTS7WM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCf51dojf1dm6Q9edejCTViZ2bM1w,Topics Discussed: Cosplay at Gallifrey One,Youtube,t1ESQjTS7WM,1754,2016,2016-02-17,4,Shown,,
The Fan Show: Series 2,What are Ribbons at Gallifrey One?,https://i.ytimg.com/vi/AqucBuCZ4js/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwfJH0VxSBUJAJhI_l5jOPMhe9uA,Topics Discussed: The ribbons at Gallifrey One,Youtube,AqucBuCZ4js,1755,2016,2016-02-19,2,Shown,,
The Fan Show: Series 2,The Silurians Review,https://i.ytimg.com/vi/4daprGt1YmU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDL5sU2J_7Sk5H-r5AqQ2F9OeOn-w,Topics Discussed: Doctor Who and the Silurians,Youtube,4daprGt1YmU,1756,2016,2016-02-26,18,Shown,Season_7,Doctor Who and the Silurians
The Fan Show: Series 2,Michelle Gomez’s Guide to Monsters,https://i.ytimg.com/vi/0zwkF1nUr3U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDM7PuruIvC2tf018a9p0W4SwO9fg,Michelle Gomez has to name Doctor Who monsters ,Youtube,0zwkF1nUr3U,1757,2016,2016-03-04,2,Shown,,
The Fan Show: Series 2,Peter Capaldi Talks Series 9 and 10,https://i.ytimg.com/vi/iFboAZ_sRsU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCCGHoUK3tv0SORnhxw-tA832uBvg,"Topics Discussed: The Twelfth Doctor, The Doctor's speech in The Zygon Inversion and Series 9 and 10",Youtube,iFboAZ_sRsU,1758,2016,2016-03-11,13,Shown,,
The Fan Show: Series 2,Peter Capaldi: Draw My Life,https://i.ytimg.com/vi/rewhHdFDCZg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrN78BYcwhAJ1qHo1ysfujPg5uYA,"Topics Discussed: Peter Capaldi draws his Doctors, and his own memories watching and reading Doctor Who",Youtube,rewhHdFDCZg,1759,2016,2016-03-11,9,Shown,,
The Fan Show: Series 2,Top 10 Tips for being a Companion,https://i.ytimg.com/vi/d-J1c9fep9I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLApOdxYrFVfQv8pEFkA9Dg1IT_NAA,Topics Discussed: Tips for being the Doctor's companions,Youtube,D-J1c9fep9I,1760,2016,2016-03-18,4,Shown,,
The Fan Show: Series 2,Doctor Who Fan’s Guiness World Record!,https://i.ytimg.com/vi/cdUzG-iqRm4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5GL-MgORn_k4dAJz2fy2piiJABg,"Topics Discussed: Doctor Who in Latin America, 492 fans in Mexico City break ""Largest Gathering of People Dressed as Doctor Who Characters"" world record",Youtube,CdUzG-iqRm4,1761,2016,2016-03-25,3,Shown,,
The Fan Show: Series 2,Blink Review,https://i.ytimg.com/vi/92KaRd1Nsko/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrrFe0ky7_1FXaISKbkpBTZRgeJA,Topics Discussed: Blink,Youtube,92KaRd1Nsko,1762,2016,2016-04-01,25,Shown,,
The Fan Show: Series 2,The Impossible Astronaut Review,https://i.ytimg.com/vi/eFV2I-hKs5o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBknUVyPc4_fIXGl2Ixffp9btnsPw,Topics Discussed: The Impossible Astronaut,Youtube,EFV2I-hKs5o,1763,2016,2016-04-22,25,Shown,,
The Fan Show: Series 2,New Companion Reaction,https://i.ytimg.com/vi/371cTF0DhHg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbcRhMDr76omSnB4BwQjez_kRDAQ,Topics Discussed: Friend from the Future and the reveal of Bill Potts,Youtube,371cTF0DhHg,1764,2016,2016-04-24,2,Shown,,
The Fan Show: Series 2,Target Book Exhibition ft. Peter Capaldi,https://i.ytimg.com/vi/1YL9UZG-mXU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDrNOBfvFjsisE9prEi65u9v5QtQ,Topics Discussed: The Target Book Artwork Exhibition at the Cartoon Museum and Target Books covers,Youtube,1YL9UZG-mXU,1765,2016,2016-05-06,3,Shown,,
The Fan Show: Series 2,The New Sonic Screwdriver Toy,https://i.ytimg.com/vi/KS6KPxrLgqI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBFYe5G0VIMNRKbVPLX-RI6YWhdAA,Topics Discussed: The making of the new sonic screwdriver toy,Youtube,KS6KPxrLgqI,1766,2016,2016-05-13,4,Shown,,
The Fan Show: Series 2,Planet of the Ood Review,https://i.ytimg.com/vi/JTXdLnR9yMM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC3Y_cWcQfeU6dEYeL3JzU4Yv6dBA,Topics Discussed: Planet of the Ood,Youtube,JTXdLnR9yMM,1767,2016,2016-05-20,22,Shown,,
The Fan Show: Series 2,The 500th Doctor Who Magazine,https://i.ytimg.com/vi/PQRTjoXTSXU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZyNZmsi-_qcNIw-yGstKUVMUjgQ,Topics Discussed: Doctor Who Magazine 500,Youtube,PQRTjoXTSXU,1768,2016,2016-05-27,7,Shown,,
The Fan Show: Series 2,Davros Review,https://i.ytimg.com/vi/62P9INuJf_w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYvqe55bGrJZBoRgkdq2oAGHThrw,Topics Discussed: Davros,Youtube,62P9INuJf_w,1769,2016,2016-06-22,12,Shown,,
The Fan Show: Series 2,Meeting Fans at VidCon,https://i.ytimg.com/vi/FtkMMUMb3H4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA0xrHvAF4G1B2_NjEGt7xYnRw6sg,"Topics Discussed: VidCon 2016, Doctor Who fan videos and Christel does a laminar flow experiment with Presley",Youtube,FtkMMUMb3H4,1770,2016,2016-07-01,6,Shown,,
The Fan Show: Series 2,Series 10 What We Know So Far,https://i.ytimg.com/vi/didRI_EGAvc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD09XaAsMfuuNOZQqoXl_2hyy7NgA,Topics Discussed: Series 10,Youtube,didRI_EGAvc,1771,2016,2016-07-12,3,Shown,Series_10,
The Fan Show: Series 2,The Master Review,https://i.ytimg.com/vi/5N69GVemhHs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBYwJTf2KuFi8-RaWsL65VNdPaqjA,Topics Discussed: The Master (Missy),Youtube,5N69GVemhHs,1772,2016,2016-07-29,14,Shown,,
The Fan Show: Series 2,How to make Doctor Who Cookies,https://i.ytimg.com/vi/m5F_eadHaHY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCBR2zJHU160j_7bHBpmH2Fqdby8g,Topics Discussed: The Official Cookbook,Youtube,m5F_eadHaHY,1773,2016,2016-08-11,3,Shown,,
The Fan Show: Series 2,How to Cosplay as Bill,https://i.ytimg.com/vi/qMpeBxGWKBA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQhYAHc_UYZFCtwPig-tFbdyV7Hg,Topics Discussed: Bill Potts Cosplay,Youtube,qMpeBxGWKBA,1774,2016,2016-08-19,7,Shown,,
The Fan Show: Series 2,The Zygons Review ft. Ingrid Oliver,https://i.ytimg.com/vi/FhA1X4YsfU4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYROApRLELko3EtQZXT799w4NN5g,"Topics Discussed: Zygons, Osgood",Youtube,FhA1X4YsfU4,1775,2016,2016-08-26,14,Shown,,
The Fan Show: Series 2,Restoring Classic Monsters,https://i.ytimg.com/vi/Xu9tJ_4s-0U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDE-yZevJOftpMl0hHaXhvFOJfvBA,Topics Discussed: Restoring Morbius and a Mandrel for Doctor Who Experience with Mike Tucker,Youtube,Xu9tJ_4s-0U,1776,2016,2016-09-02,7,Shown,,
The Fan Show: Series 2,Series 10 Production Update,https://i.ytimg.com/vi/4VZW0turUJQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCJgskocewUhYCE_k4ySMVnPuvkvg,Topics Discussed: Series 10,Youtube,4VZW0turUJQ,1777,2016,2016-09-09,4,Shown,Series_10,
The Fan Show: Series 2,The Sontarans Review ft. Dan Starkey,https://i.ytimg.com/vi/3zXrrXSTdyU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMewrbZtq2R5GRA_aQRgvg2Upvvw,Topics Discussed: Sontarans with Dan Starkey,Youtube,3zXrrXSTdyU,1778,2016,2016-09-23,12,Shown,,
The Fan Show: Series 2,Extra – Sontaran or Potato,https://i.ytimg.com/vi/g-wNLGNtGYs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8QvHyNrPojvDeoQKSTsL1lplFqQ,Dan Starkey has to guess If images are close ups of Sontarans or Potatoes,Youtube,g-wNLGNtGYs,1779,2016,2016-09-26,2,Shown,,
The Fan Show: Series 2,Christmas Read-Through Reaction,https://i.ytimg.com/vi/QwhzRHuh4GQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2Bxu3BImUNkf3c2d70-MT19gJ4g,Topics Discussed: Christmas Special Read-Through,Youtube,QwhzRHuh4GQ,1780,2016,2016-09-30,2,Shown,,
The Fan Show: Series 2,Series 10 & Class #NYCC Round-Up,https://i.ytimg.com/vi/SAdtbLTrpLA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBovZZAI4ZU_EuYPipgufv_D-Qv3A,Topics Discussed: Series 10 and Class,Youtube,SadtbLTrpLA,1781,2016,2016-10-14,4,Shown,Series_10,
The Fan Show: Series 2,Meeting the Class Cast,https://i.ytimg.com/vi/bGAvR1nC_nU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBj9EVaO4R-ldgFmX8F5eBDmNUncg,Topics Discussed: The Cast of Class,Youtube,bGAvR1nC_nU,1782,2016,2016-10-20,6,Shown,Class,
The Fan Show: Series 2,The Cybermen Review,https://i.ytimg.com/vi/XCz8vLfFrdA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgEWNp7zmTOh4yOsrUHX1Wm811Yg,Topics Discussed: Cybermen,Youtube,XCz8vLfFrdA,1783,2016,2016-10-28,14,Shown,,
The Fan Show: Series 2,The Power of the Daleks Animation Preview,https://i.ytimg.com/vi/2qGWarveIuQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDtAz33SUr3SLwaGM4vQ2HPlFho0w,"Topics Discussed: The Power of the Daleks animation, including animation restoration process with Charles Norton",Youtube,2qGWarveIuQ,1784,2016,2016-11-04,5,Shown,Season_4,The Power of the Daleks
The Fan Show: Series 2,The Daleks Review ft. Nicholas Briggs,https://i.ytimg.com/vi/LGNJIjPjPh0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAbhiTnoFgoB7hED1BfhPTh5HCAaA,Topics Discussed: Daleks with Nicholas Briggs,Youtube,LGNJIjPjPh0,1785,2016,2016-11-18,12,Shown,,
The Fan Show: Series 2,"Series 10 Filming, Writing and Missy!",https://i.ytimg.com/vi/2B4CyyduUQ8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB8moWU_McGBnmwrUxYv_DDd0rmXQ,"Topics Discussed: Series 10 filming and writing, and the return of Missy",Youtube,2B4CyyduUQ8,1786,2016,2016-12-02,3,Shown,Series_10,
The Fan Show: Series 2,The Gift (A Christmas Story) with Frances Baber,https://i.ytimg.com/vi/LZQjl3GBs8k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDAzYl648krScKBwE2bHi1VXqgg_Q,"Topics Discussed: The Gift, a short story from Twelve Doctors of Christmas with Frances Barber",Youtube,LZQjl3GBs8k,1787,2016,2016-12-12,24,Shown,,
The Fan Show: Series 2,The Return of Doctor Mysterio Reactions,https://i.ytimg.com/vi/QM7EqdxuCEM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-MsW09wjjDOkNen1Ghu8_7unqqQ,Topics Discussed: The Return of Doctor Mysterio,Youtube,QM7EqdxuCEM,1788,2016,2016-12-25,11,Shown,Series_10,The Return of Doctor Mysterio
The Fan Show: Series 2,"Series 10 Trailer, The Pirate Planet and more!",https://i.ytimg.com/vi/yTSTXWrevPc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCr9QroiN_NVz_MNIFh96E13AsEaA,Topics Discussed: Series 10 trailer and the The Pirate Planet novelisation,Youtube,yTSTXWrevPc,1789,2017,2017-01-27,3,Shown,Series_10,
The Fan Show: Series 2,Peter Capaldi is Leaving Doctor Who,https://i.ytimg.com/vi/llcYxsyEtlE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0WFrhikhtwnE41BWXvDLGCw0iYQ,Topics Discussed: Peter Capaldi's BBC Radio 2 announcement that he's leaving Doctor Who at the end of 2017,Youtube,llcYxsyEtlE,1790,2017,2017-01-31,7,Shown,,
The Fan Show: Series 2,The Ice Warriors are Back!,https://i.ytimg.com/vi/nYQFctALutM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWDwJOxd1FcxfI-0URe1TePZ_ltw,Topics Discussed: Return of the Ice Warriors,Youtube,nYQFctALutM,1791,2017,2017-02-03,2,Shown,Series_10,Empress of Mars
The Fan Show: Series 2,"Ice Warriors, Series 10 Latest & Lego Daleks",https://i.ytimg.com/vi/nYQFctALutM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWDwJOxd1FcxfI-0URe1TePZ_ltw,"Topics Discussed: First look at Ice Warriors in Empress of Mars, The Return of Missy, The Monks and Memory Police from the Lie of the Land, Daleks from the Lego Batman Movie and John Hurt’s passing",Youtube,nYQFctALutM,1792,2017,2017-02-17,3,Shown,Series_10,Empress of Mars
The Fan Show: Series 2,John Barrowman Talks Captain Jack,https://i.ytimg.com/vi/qHMYXKs0wpI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLbtmbJEyMmWGfKk-hbUunc9PFeQ,Topics Discussed: Jack Harkness and Big Finish: The Lives of Captain Jack,Youtube,qHMYXKs0wpI,1793,2017,2017-03-10,3,Shown,,
The Fan Show: Series 2,10 Things from the Series 10 Trailer,https://i.ytimg.com/vi/Dkg6if6WXXA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtYw1CduadsYad6NaJQMqDmKVTPA,Topics Discussed: The Series 10 Trailer,Youtube,Dkg6if6WXXA,1794,2017,2017-03-13,3,Shown,Series_10,
The Fan Show: Series 2,Animating Series 10 Poster ft. Lucy Crewe,https://i.ytimg.com/vi/t5AlcmO0h2E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYwZWG6fK-jZBJ4GQbijJzZYizgw,Topics Discussed: Lucy Crewe's animated trailer based on the series 10 poster,Youtube,t5AlcmO0h2EGQbijJzZYizgw,1795,2017,2017-03-17,4,Shown,Series_10,
The Fan Show: Series 2,Series 10 Is Almost Here!,https://i.ytimg.com/vi/5JzqTP9w-n8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnBC9lWC8uo9qBORlUDPfde8AF3Q,"Topics Discussed: Series 10 broadcast date, trailers and official image and Filming of World Enough and Time and The Doctor Falls",Youtube,5JzqTP9w-n8,1796,2017,2017-03-31,4,Shown,Series_10,
The Fan Show: Series 2,"Visiting the Doctor Who Set (ft. Jake Dudman, Bully & Maude Garrett)",https://i.ytimg.com/vi/K52iajpe0_0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKt25B2mXVVKP-5oBCgQs6gTP3Cg,Topics Discussed: Exploring the sets & studios at Roath Lock and The Millennium FX workshop,Youtube,K52iajpe0_0,1797,2017,2017-04-14,4,Shown,,
The Fan Show: Series 3 – The Series 10 Aftershow,Pearl Mackie & Steven Moffat – The Aftershow,https://i.ytimg.com/vi/npLrFm0_KJ0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnLWTXTDRvdk6g6K0ivoSoNJWq2w,Topics Discussed: The Pilot including interviews with Pearl Mackie and Steven Moffat,Youtube,npLrFm0_KJ0,1798,2017,2017-04-15,19,Shown,Series_10,The Pilot
The Fan Show: Series 3 – The Series 10 Aftershow,Peter Capaldi & Brian Minchin Interview – The Aftershow,https://i.ytimg.com/vi/K8O2sIh0yq8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC54j45H9LOEBx3l42dCxjGBeiEIg,Topics Discussed: Smile including interviews with Peter Capaldi and Brian Minchin,Youtube,K8O2sIh0yq8,1799,2017,2017-04-22,16,Shown,Series_10,Smile
The Fan Show: Series 3 – The Series 10 Aftershow,Doctor Who Meets Mr. Men,https://i.ytimg.com/vi/UB0KOf0sdi8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCeD3RztuulOJiGgHe38UxxqLAqMA,Topics Discussed: Dr. Men (Mr Men) Books including interview with Adam Hargreaves,Youtube,UB0KOf0sdi8,1800,2017,2017-04-25,6,Shown,,
The Fan Show: Series 3 – The Series 10 Aftershow,Sarah Dollard and Hayley Nebauer – The Aftershow,https://i.ytimg.com/vi/iJQUhzuh5oI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDpCfNOidddq76_EOOlFGq8Nut2Q,Topics Discussed: Thin Ice including interviews with Sarah Dollard and Hayley Nebauer,Youtube,iJQUhzuh5oI,1801,2017,2017-04-29,18,Shown,Series_10,Thin Ice
The Fan Show: Series 3 – The Series 10 Aftershow,David Suchet and Mike Bartlett – The Aftershow,https://i.ytimg.com/vi/SPk2d7LNr5k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQ6W4X6AQDM6zKfa8upzW1rB-8SA,Topics Discussed: Knock Knock including interviews with David Suchet and Mike Bartlett,Youtube,SPk2d7LNr5k,1802,2017,2017-05-06,19,Shown,Series_10,Knock Knock
The Fan Show: Series 3 – The Series 10 Aftershow,"Jamie Mathieson, Mimi Ndiweni & Kieran Bew – The Aftershow",https://i.ytimg.com/vi/Jxqs51gwX-s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwpgJ7UXQxahXVYNpvucphA3gaVg,"Topics Discussed: Oxygen including interviews with Jamie Mathieson, Mimi Ndiweni and Kieran Bew",Youtube,Jxqs51gwX-s,1803,2017,2017-05-13,19,Shown,Series_10,Oxygen
The Fan Show: Series 3 – The Series 10 Aftershow,Michelle Gomez and Nick Lambon – The Aftershow,https://i.ytimg.com/vi/zxTFPVwqqaE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMpW9g6HVwB3Il6xm03HPxGGYaMg,Topics Discussed: Extremis including interviews with Lick Lambon and Michelle Gomez,Youtube,zxTFPVwqqaE,1804,2017,2017-05-20,18,Shown,Series_10,Extremis
The Fan Show: Series 3 – The Series 10 Aftershow,Rachel Dennin and Jamie Hill – The Aftershow,https://i.ytimg.com/vi/tf_6jhkS-Y8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCh0RYbNbQOHx74D-4L1BzNLBkJXQ,Topics Discussed: The Pyramid at the End of the World including interviews with Rachel Denning and Jamie Hill,Youtube,tf_6jhkS-Y8,1805,2017,2017-05-27,16,Shown,Series_10,The Pyramid at the End of the World
The Fan Show: Series 3 – The Series 10 Aftershow,Millennium FX’s Gary Pollard Talks Series 10 Monsters – The Aftershow,https://i.ytimg.com/vi/EkkVGPnXHSM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgxGnn-ZH_5zrWrmfo6algm7JD-w,Topics Discussed: The Lie of the Land including interviews with Millennium FX’s Gary Pollard,Youtube,EkkVGPnXHSM,1806,2017,2017-06-03,19,Shown,Series_10,The Lie of the Land
The Fan Show: Series 3 – The Series 10 Aftershow,Matt Lucas and Mark Gatiss – The Aftershow,https://i.ytimg.com/vi/VG1iTe1tniw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPSLbN-bYqU5aHhuUDziuRi9F-BA,Topics Discussed: Empress of Mars including interviews with Mark Gatiss and Matt Lucas,Youtube,VG1iTe1tniw,1807,2017,2017-06-10,28,Shown,Series_10,The Empress of Mars
